%time,field.data
1334180000000,0.00225979089737
1334230000000,0.00166815519333
1334270000000,0.00143092870712
1334270000000,0.00113964080811
1334320000000,0.000201046466827
1334330000000,0.000817358493805
1334380000000,0.00152719020844
1334420000000,0.00112390518188
1334420000000,0.000925004482269
1334470000000,0.00049501657486
1334470000000,-0.000487804412842
1334510000000,0.000508844852448
1334560000000,0.000165402889252
1334600000000,0.000377476215363
1334600000000,-0.000938296318054
1334650000000,4.8041343689e-05
1334650000000,-0.000725746154785
1334700000000,-0.000331163406372
1334740000000,0.00115329027176
1334740000000,0.00106972455978
1334780000000,-0.000283360481262
1334800000000,0.00043112039566
1334840000000,0.00115585327148
1334880000000,0.000107526779175
1334930000000,-0.000165700912476
1334930000000,-0.000954985618591
1334970000000,-0.000576615333557
1334980000000,-0.0022144317627
1335030000000,-0.00273835659027
1335070000000,-0.00430238246918
1335070000000,-0.00631594657898
1335120000000,-0.00648772716522
1335130000000,-0.00448596477509
1335180000000,-0.00625801086426
1335220000000,-0.0052365064621
1335270000000,-0.00544047355652
1335270000000,-0.00569891929626
1335310000000,-0.00399625301361
1335310000000,-0.00464582443237
1335350000000,-0.00526630878448
1335400000000,-0.00436651706696
1335440000000,-0.00413167476654
1335440000000,-0.00384831428528
1335480000000,-0.00366806983948
1335490000000,-0.00261557102203
1335530000000,-0.00371754169464
1335540000000,-0.00317430496216
1335580000000,-0.00338709354401
1335630000000,-0.00310158729553
1335670000000,-0.00286161899567
1335680000000,-0.00223314762115
1335720000000,-0.00200605392456
1335720000000,-0.000704169273376
1335750000000,-0.00215446949005
1335810000000,-0.00155687332153
1335850000000,0.000574827194214
1335900000000,0.000598728656769
1335950000000,4.95314598083e-05
1335990000000,-0.000543355941772
1335990000000,-0.000372767448425
1336030000000,-1.82390213013e-05
1336040000000,0.00119215250015
1336080000000,0.000964522361755
1336130000000,0.00185209512711
1336170000000,0.000770509243011
1336170000000,0.00148695707321
1336220000000,0.00049751996994
1336220000000,0.0001220703125
1336260000000,0.00103294849396
1336310000000,0.0009486079216
1336350000000,0.000842034816742
1336350000000,0.000652551651001
1336390000000,0.000508248806
1336400000000,0.00099766254425
1336440000000,0.0021488070488
1336490000000,0.00111919641495
1336540000000,0.000195980072021
1336540000000,-0.000155806541443
1336580000000,0.00102281570435
1336600000000,0.000410199165344
1336640000000,0.00110107660294
1336680000000,0.000636219978333
1336730000000,0.000666260719299
1336730000000,0.000171780586243
1336770000000,0.00111526250839
1336780000000,0.00058650970459
1336830000000,0.000396609306335
1336870000000,0.000614941120148
1336910000000,0.0010684132576
1336910000000,0.00102734565735
1336960000000,0.00201600790024
1336960000000,0.00108850002289
1337010000000,0.00137978792191
1337050000000,0.00150209665298
1337090000000,0.00263327360153
1337090000000,0.00241106748581
1337140000000,0.0025297999382
1337140000000,0.00221520662308
1337190000000,0.00286960601807
1337230000000,0.00270771980286
1337230000000,0.00421941280365
1337280000000,0.00428378582001
1337290000000,0.00311058759689
1337330000000,0.00264674425125
1337370000000,0.00275975465775
1337420000000,0.00373488664627
1337420000000,0.00399214029312
1337460000000,0.0039626955986
1337480000000,0.00371611118317
1337530000000,0.00459498167038
1337530000000,0.00429439544678
1337570000000,0.004170358181
1337580000000,0.00463199615479
1337620000000,0.00411731004715
1337670000000,0.00379538536072
1337710000000,0.00528275966644
1337710000000,0.00438845157623
1337750000000,0.00429505109787
1337760000000,0.00528091192245
1337810000000,0.00540506839752
1337850000000,0.00529819726944
1337850000000,0.00433713197708
1337900000000,0.00406700372696
1337900000000,0.00541776418686
1337940000000,0.00513958930969
1337940000000,0.00705218315125
1337980000000,0.0057384967804
1338000000000,0.00538229942322
1338040000000,0.00439369678497
1338080000000,0.0055285692215
1338080000000,0.00513744354248
1338120000000,0.00614994764328
1338150000000,0.00588661432266
1338190000000,0.00552272796631
1338230000000,0.00665646791458
1338230000000,0.00635272264481
1338280000000,0.00576621294022
1338290000000,0.00705617666245
1338330000000,0.00780075788498
1338380000000,0.00682318210602
1338420000000,0.00627368688583
1338460000000,0.00652146339417
1338510000000,0.00694489479065
1338510000000,0.00765186548233
1338550000000,0.00761419534683
1338550000000,0.00688123703003
1338600000000,0.00680184364319
1338640000000,0.00715798139572
1338640000000,0.00786179304123
1338690000000,0.00641888380051
1338690000000,0.0069779753685
1338730000000,0.00742238759995
1338770000000,0.00583392381668
1338770000000,0.00642621517181
1338820000000,0.00545364618301
1338830000000,0.00488615036011
1338870000000,0.00473743677139
1338910000000,0.0055485367775
1338910000000,0.00651746988297
1338960000000,0.00574851036072
1338970000000,0.0051863193512
1339010000000,0.00592833757401
1339060000000,0.00515192747116
1339100000000,0.00483250617981
1339100000000,0.00408571958542
1339150000000,0.00434821844101
1339160000000,0.00619256496429
1339200000000,0.00491678714752
1339250000000,0.00543296337128
1339290000000,0.00440788269043
1339290000000,0.00456416606903
1339340000000,0.00385171175003
1339340000000,0.00458508729935
1339380000000,0.00334995985031
1339390000000,0.00332850217819
1339430000000,0.00369870662689
1339480000000,0.00290244817734
1339480000000,0.00288844108582
1339520000000,0.00158667564392
1339530000000,0.00296640396118
1339570000000,0.00180906057358
1339620000000,0.0016525387764
1339660000000,0.000450968742371
1339660000000,0.00114977359772
1339710000000,0.00037682056427
1339710000000,0.0012081861496
1339750000000,3.66568565369e-05
1339760000000,-0.00148379802704
1339800000000,-0.00141608715057
1339850000000,-0.00129449367523
1339890000000,-0.00117766857147
1339890000000,-0.00111198425293
1339930000000,-0.00140023231506
1339940000000,-0.000893473625183
1339980000000,-0.00171256065369
1340020000000,-0.00108408927917
1340020000000,-0.00261282920837
1340070000000,-0.00220191478729
1340070000000,-0.00241696834564
1340110000000,-0.00337541103363
1340110000000,-0.00310206413269
1340160000000,-0.00302886962891
1340160000000,-0.00270938873291
1340210000000,-0.00258195400238
1340210000000,-0.00343239307404
1340250000000,-0.00329744815826
1340250000000,-0.00375843048096
1340300000000,-0.00234174728394
1340300000000,-0.0041606426239
1340340000000,-0.00463116168976
1340340000000,-0.00386607646942
1340390000000,-0.00362110137939
1340400000000,-0.00402641296387
1340440000000,-0.00428009033203
1340490000000,-0.00399160385132
1340490000000,-0.00285518169403
1340530000000,-0.0042906999588
1340530000000,-0.00489366054535
1340570000000,-0.00400590896606
1340570000000,-0.00428056716919
1340620000000,-0.00308215618134
1340630000000,-0.00297176837921
1340670000000,-0.00387144088745
1340720000000,-0.00357377529144
1340720000000,-0.00367069244385
1340760000000,-0.00203585624695
1340770000000,-0.00170886516571
1340810000000,-0.00203800201416
1340850000000,-0.00230419635773
1340850000000,-0.00265944004059
1340900000000,-0.00260329246521
1340910000000,-0.00211894512177
1340950000000,-0.000965476036072
1340990000000,-0.00189054012299
1341040000000,-0.00265944004059
1341040000000,-0.00248277187347
1341080000000,-0.00217616558075
1341090000000,-0.00245380401611
1341130000000,-0.00151860713959
1341170000000,-0.00162243843079
1341220000000,-0.00193047523499
1341220000000,-0.00226700305939
1341260000000,-0.0017215013504
1341260000000,-0.00191009044647
1341300000000,-0.00136196613312
1341320000000,-0.0010621547699
1341360000000,-0.00147712230682
1341410000000,0.000292956829071
1341410000000,-0.00179624557495
1341450000000,-0.000402092933655
1341460000000,-0.000755310058594
1341510000000,0.000681340694427
1341550000000,-7.55786895752e-05
1341590000000,-0.000218868255615
1341590000000,-0.000117897987366
1341640000000,0.000926434993744
1341640000000,0.00133329629898
1341680000000,0.00166493654251
1341680000000,0.000898122787476
1341720000000,0.00160264968872
1341730000000,0.00238567590714
1341770000000,0.00144404172897
1341810000000,0.00188934803009
1341860000000,0.001817882061
1341860000000,0.00372356176376
1341900000000,0.00288981199265
1341910000000,0.00249367952347
1341950000000,0.00237560272217
1341990000000,0.00257986783981
1341990000000,0.00277578830719
1342040000000,0.00198727846146
1342040000000,0.00191128253937
1342080000000,0.00348335504532
1342090000000,0.00369656085968
1342140000000,0.00246095657349
1342140000000,0.00207090377808
1342180000000,0.00153607130051
1342180000000,0.00200909376144
1342230000000,0.00279992818832
1342230000000,0.00328463315964
1342270000000,0.00342667102814
1342270000000,0.00321340560913
1342320000000,0.00287222862244
1342320000000,0.0044372677803
1342360000000,0.00330352783203
1342400000000,0.00170195102692
1342400000000,0.0033266544342
1342450000000,0.00320619344711
1342450000000,0.00156086683273
1342490000000,0.000941574573517
1342500000000,0.0011488199234
1342550000000,0.00264304876328
1342590000000,0.00312250852585
1342590000000,0.00508219003677
1342640000000,0.000745475292206
1342640000000,0.00155341625214
1342680000000,-0.00171184539795
1342680000000,-0.00220370292664
1342720000000,-0.00434947013855
1342720000000,-0.0076310634613
1342770000000,-0.00851142406464
1342770000000,-0.00905811786652
1342810000000,-0.0186465978622
1342820000000,-0.0216748714447
1342860000000,-0.0257688760757
1342900000000,-0.0358889102936
1342950000000,-0.0448739528656
1342950000000,-0.0493885278702
1342950000000,-0.0557650327682
1343000000000,-0.0621863603592
1343000000000,-0.0716986656189
1343020000000,-0.0778692960739
1343050000000,-0.0846047401428
1343090000000,-0.0927780866623
1343140000000,-0.102617383003
1343140000000,-0.111090660095
1343180000000,-0.123607754707
1343180000000,-0.128465414047
1343230000000,-0.131848335266
1343230000000,-0.141888618469
1343270000000,-0.153285503387
1343320000000,-0.160556435585
1343320000000,-0.170293092728
1343370000000,-0.174544215202
1343370000000,-0.183247804642
1343410000000,-0.187707901001
1343410000000,-0.197327971458
1343460000000,-0.2049305439
1343460000000,-0.208610415459
1343500000000,-0.218014717102
1343500000000,-0.220925450325
1343550000000,-0.226923346519
1343550000000,-0.230512738228
1343590000000,-0.236513853073
1343590000000,-0.246648669243
1343630000000,-0.252517104149
1343640000000,-0.260769605637
1343680000000,-0.268701553345
1343680000000,-0.273413777351
1343720000000,-0.279806733131
1343720000000,-0.284173369408
1343770000000,-0.290184378624
1343770000000,-0.294633865356
1343810000000,-0.299310326576
1343810000000,-0.303284525871
1343860000000,-0.309120893478
1343860000000,-0.316508412361
1343900000000,-0.320909500122
1343940000000,-0.328337550163
1343940000000,-0.334543824196
1343990000000,-0.34100496769
1343990000000,-0.343861341476
1344030000000,-0.346543908119
1344030000000,-0.346340537071
1344070000000,-0.350836515427
1344080000000,-0.356753706932
1344120000000,-0.361881136894
1344160000000,-0.363842964172
1344160000000,-0.366800785065
1344210000000,-0.367336392403
1344210000000,-0.367380976677
1344210000000,-0.369369387627
1344250000000,-0.370200634003
1344250000000,-0.372145533562
1344300000000,-0.373026132584
1344340000000,-0.373552918434
1344340000000,-0.373250603676
1344380000000,-0.374212026596
1344380000000,-0.373955965042
1344380000000,-0.374870538712
1344430000000,-0.376460552216
1344430000000,-0.374758243561
1344460000000,-0.375939369202
1344480000000,-0.3772367239
1344530000000,-0.377274751663
1344530000000,-0.376177191734
1344570000000,-0.375257492065
1344570000000,-0.374493837357
1344620000000,-0.373784899712
1344620000000,-0.372738480568
1344660000000,-0.372334957123
1344660000000,-0.371481060982
1344700000000,-0.370396733284
1344700000000,-0.368659615517
1344740000000,-0.36696100235
1344740000000,-0.365539669991
1344790000000,-0.364632844925
1344790000000,-0.362278342247
1344840000000,-0.360452771187
1344840000000,-0.360034346581
1344880000000,-0.358044862747
1344880000000,-0.356522679329
1344920000000,-0.354778170586
1344920000000,-0.350781559944
1344970000000,-0.347950935364
1344970000000,-0.346386790276
1345010000000,-0.344629049301
1345010000000,-0.342627763748
1345050000000,-0.340350985527
1345050000000,-0.337998747826
1345050000000,-0.335380911827
1345100000000,-0.334021925926
1345100000000,-0.331162929535
1345120000000,-0.327794313431
1345140000000,-0.32387804985
1345190000000,-0.321083068848
1345230000000,-0.31781065464
1345280000000,-0.313815951347
1345280000000,-0.309468388557
1345320000000,-0.306073188782
1345320000000,-0.30089533329
1345370000000,-0.298321604729
1345410000000,-0.293526768684
1345450000000,-0.289890885353
1345450000000,-0.285185575485
1345500000000,-0.281804561615
1345500000000,-0.277632117271
1345550000000,-0.275068283081
1345590000000,-0.270716667175
1345590000000,-0.266742110252
1345640000000,-0.263753414154
1345640000000,-0.258928894997
1345680000000,-0.255970001221
1345690000000,-0.251912593842
1345730000000,-0.249576210976
1345770000000,-0.243178129196
1345820000000,-0.240410089493
1345820000000,-0.238242268562
1345860000000,-0.232704520226
1345860000000,-0.230182290077
1345910000000,-0.227962732315
1345910000000,-0.223323464394
1345950000000,-0.220075845718
1345960000000,-0.215855956078
1346000000000,-0.213462948799
1346040000000,-0.208848714828
1346040000000,-0.206219911575
1346090000000,-0.20082616806
1346090000000,-0.198231101036
1346130000000,-0.194357633591
1346130000000,-0.191282391548
1346180000000,-0.187656402588
1346180000000,-0.18484210968
1346220000000,-0.182215213776
1346220000000,-0.179121613503
1346270000000,-0.1759506464
1346270000000,-0.172967195511
1346310000000,-0.169271826744
1346310000000,-0.167412042618
1346350000000,-0.165252447128
1346350000000,-0.160084486008
1346400000000,-0.157374739647
1346400000000,-0.152698755264
1346440000000,-0.150066137314
1346440000000,-0.148027539253
1346480000000,-0.146036267281
1346480000000,-0.14309155941
1346530000000,-0.140550136566
1346530000000,-0.138069987297
1346570000000,-0.136062145233
1346570000000,-0.131722688675
1346620000000,-0.130802154541
1346620000000,-0.129067540169
1346660000000,-0.125757575035
1346660000000,-0.123183488846
1346700000000,-0.121159434319
1346700000000,-0.1175314188
1346740000000,-0.114610433578
1346760000000,-0.112416744232
1346810000000,-0.109147191048
1346850000000,-0.106329083443
1346850000000,-0.102751374245
1346890000000,-0.101406693459
1346890000000,-0.0981040000916
1346940000000,-0.0955004692078
1346940000000,-0.0955839157104
1346980000000,-0.0940752029419
1346980000000,-0.092031955719
1347030000000,-0.0914722681046
1347030000000,-0.0846331119537
1347070000000,-0.0834208726883
1347070000000,-0.0809935331345
1347110000000,-0.0797902345657
1347110000000,-0.0783942937851
1347160000000,-0.076954126358
1347160000000,-0.0760287046432
1347200000000,-0.074263215065
1347200000000,-0.0715669393539
1347250000000,-0.0706579685211
1347250000000,-0.0680545568466
1347250000000,-0.0658574104309
1347290000000,-0.0639744997025
1347290000000,-0.0632245540619
1347300000000,-0.0618095397949
1347330000000,-0.0584139823914
1347370000000,-0.0569772720337
1347410000000,-0.0554260015488
1347410000000,-0.0533123016357
1347460000000,-0.0532435178757
1347460000000,-0.0514084100723
1347500000000,-0.0488090515137
1347510000000,-0.047368645668
1347550000000,-0.0451726913452
1347590000000,-0.0446126461029
1347600000000,-0.0430555343628
1347600000000,-0.0423123836517
1347640000000,-0.0409914255142
1347640000000,-0.0394226312637
1347690000000,-0.0378240346909
1347690000000,-0.0355149507523
1347730000000,-0.0353336334229
1347730000000,-0.0334069728851
1347780000000,-0.0324792861938
1347780000000,-0.0313237905502
1347820000000,-0.0315564870834
1347820000000,-0.0309312343597
1347860000000,-0.028270483017
1347860000000,-0.0277997255325
1347910000000,-0.0259925127029
1347910000000,-0.0249063968658
1347950000000,-0.0233095884323
1347950000000,-0.0212322473526
1348000000000,-0.0200225114822
1348000000000,-0.0194375514984
1348000000000,-0.0187575817108
1348040000000,-0.0181463956833
1348040000000,-0.0175967216492
1348050000000,-0.0165334939957
1348070000000,-0.0152348279953
1348120000000,-0.0136822462082
1348120000000,-0.0125945806503
1348160000000,-0.0119626522064
1348160000000,-0.010751247406
1348210000000,-0.0109076499939
1348210000000,-0.0103410482407
1348250000000,-0.00979006290436
1348250000000,-0.00881636142731
1348300000000,-0.00816762447357
1348300000000,-0.00571966171265
1348340000000,-0.00667715072632
1348340000000,-0.00409507751465
1348380000000,-0.00580513477325
1348390000000,-0.00447332859039
1348430000000,-0.00544476509094
1348470000000,-0.00504386425018
1348470000000,-0.00504493713379
1348520000000,-0.00393176078796
1348520000000,-0.00056004524231
1348560000000,-0.000743389129639
1348580000000,-0.000331163406372
1348620000000,-0.000349998474121
1348670000000,0.000746786594391
1348670000000,0.00159597396851
1348710000000,0.00182276964188
1348720000000,0.00171136856079
1348760000000,0.00281226634979
1348810000000,0.00307995080948
1348810000000,0.0045063495636
1348850000000,0.00479859113693
1348850000000,0.00553184747696
1348890000000,0.00425118207932
1348900000000,0.00522971153259
1348940000000,0.00453722476959
1348990000000,0.00505375862122
1348990000000,0.00566947460175
1349030000000,0.00597530603409
1349030000000,0.0063094496727
1349070000000,0.00744521617889
1349070000000,0.00732398033142
1349120000000,0.00811070203781
1349120000000,0.00888830423355
1349160000000,0.00902968645096
1349160000000,0.00971806049347
1349200000000,0.0095574259758
1349200000000,0.00878411531448
1349250000000,0.010093152523
1349260000000,0.0104590058327
1349300000000,0.0110229253769
1349350000000,0.0105285048485
1349350000000,0.0105660557747
1349390000000,0.0114188790321
1349410000000,0.0107507109642
1349450000000,0.0104741454124
1349490000000,0.0122346282005
1349490000000,0.0128000974655
1349540000000,0.0133504271507
1349550000000,0.0120465159416
1349590000000,0.0128249526024
1349630000000,0.0144730806351
1349680000000,0.0147652029991
1349680000000,0.0131945610046
